start,end,program_name,description,energy_note,config,calendar,tags,primary_class,all_flags,ambiguous,url
2024-03-28T15:00:00-07:00,2024-03-29T01:00:00-07:00,2-Bunch Seeded Testing,2-Bunch Seeded Testing,+XRT Spectrometer,8.193 keV,NC-XRT,,self_seed,self_seed;two_bunch,True,https://www.google.com/calendar/event?eid=NWRmODB0ZnNxdm11b3N2c2ZlY2YwaHJ0NWogajk4ZTk3YzZnN2xnbm8zYWhybTM2MWcxZGNAZw
2024-04-25T18:00:00-07:00,2024-04-25T19:30:00-07:00,HXRSS Setup,HXRSS Setup,+XRT Spectrometer,7498.2 eV,NC-XRT,MD CU_HXR,self_seed,self_seed;machine_dev;setup_tune,False,https://www.google.com/calendar/event?eid=MnRtMGFvaG01Yzc1c2w1MjRvcTZxODU3MWUgajk4ZTk3YzZnN2xnbm8zYWhybTM2MWcxZGNAZw
2024-05-09T11:30:00-07:00,2024-05-09T15:00:00-07:00,HXRSS Setup & Scan Test,HXRSS Setup & Scan Test,"11.418 GeV, +XRT Spectrometer",11.2 keV,NC-XRT,,self_seed,self_seed;setup_tune,False,https://www.google.com/calendar/event?eid=MDU2Z2c4aThrcjEzb250ZWFja3J2ZWI2YWYgajk4ZTk3YzZnN2xnbm8zYWhybTM2MWcxZGNAZw
2024-05-10T04:00:00-07:00,2024-05-10T06:00:00-07:00,Restore 11.2 keV +HXRSS,Restore 11.2 keV +HXRSS,"11.418 GeV, +XRT Spectrometer",,NC-XRT,,self_seed,self_seed,False,https://www.google.com/calendar/event?eid=M3Jsdmoyc2d1NDVldDgwOW81MjB0MjNlcDkgajk4ZTk3YzZnN2xnbm8zYWhybTM2MWcxZGNAZw
2024-06-19T20:30:00-07:00,2024-06-20T05:00:00-07:00,Harmonic Afterburner,Harmonic Afterburner,"9.091 GeV, +XRT Spectrometer","7.1 keV, HXRSS",NC-XRT,MD CU_HXR,self_seed,self_seed;harmonic;machine_dev,True,https://www.google.com/calendar/event?eid=MGdkN242OWNmdHJsbDZsdGV0cjUyOHZzNmogajk4ZTk3YzZnN2xnbm8zYWhybTM2MWcxZGNAZw
2024-09-04T14:30:00-07:00,2024-09-04T20:00:00-07:00,HXRSS,HXRSS,9.71 GeV (+XRT Spectrometer),8.1 keV,NC-XRT,MD-CUH,self_seed,self_seed;machine_dev,False,https://www.google.com/calendar/event?eid=NmM3NzdmbG80bm5nbXFocGNiZHY1b2djcmkgajk4ZTk3YzZnN2xnbm8zYWhybTM2MWcxZGNAZw
2024-10-03T14:00:00-07:00,2024-10-03T17:30:00-07:00,HXRSS Checkout,HXRSS Checkout,8.698 GeV (+XRT Spectrometer),6.5 keV,NC-XRT,,self_seed,self_seed,False,https://www.google.com/calendar/event?eid=MTJsdjBoYXJ0dXZmMzJmcmxrbGw1MGd1bGkgajk4ZTk3YzZnN2xnbm8zYWhybTM2MWcxZGNAZw
2024-11-12T16:00:00-08:00,2024-11-13T02:00:00-08:00,Enhanced HXRSS,Enhanced HXRSS,"9.091 GeV, +XRT Spectrometer (T. Sato)",7.1 keV,NC-XRT,MD-CUH,self_seed,self_seed;machine_dev,False,https://www.google.com/calendar/event?eid=MzVqbzZjZnFoZHYwNmw2dmNxcGVvNGU2bnEgajk4ZTk3YzZnN2xnbm8zYWhybTM2MWcxZGNAZw
2025-02-05T07:00:00-08:00,2025-02-05T17:00:00-08:00,Enhanced HXRSS,Enhanced HXRSS,"9.026 GeV, +XRT Spectrometer & XTCAV",7 keV,NC-XRT,MD-CUH,self_seed,self_seed;machine_dev,False,https://www.google.com/calendar/event?eid=M21ndWJyMmQwM3JxbWd2NGdyYzFybjY4NGQgajk4ZTk3YzZnN2xnbm8zYWhybTM2MWcxZGNAZw
2025-04-30T08:30:00-07:00,2025-04-30T15:00:00-07:00,HXRSS Checkout,HXRSS Checkout,"10.571 GeV, +XRT Spectrometer",9.6 keV,NC-XRT,MD-CUH,self_seed,self_seed;machine_dev,False,https://www.google.com/calendar/event?eid=NTQ5ZDZhMDBsam1iamJzcmdjOWRzZzVzZXMgajk4ZTk3YzZnN2xnbm8zYWhybTM2MWcxZGNAZw
2025-10-29T10:00:00-07:00,2025-10-29T19:00:00-07:00,HXRSS Setup + Scan Checkout,HXRSS Setup + Scan Checkout,"9.091 GeV, +XRT Spectrometer",,NC-XRT,Photon MD,self_seed,self_seed;machine_dev;setup_tune,False,https://www.google.com/calendar/event?eid=NzNqaGNubjNxMW9kOGMya3FtYjk4MGU1dnYgajk4ZTk3YzZnN2xnbm8zYWhybTM2MWcxZGNAZw
2026-05-01T10:30:00-07:00,2026-05-01T17:00:00-07:00,HXRSS Tuning,HXRSS Tuning,10.515 GeV +XRT Spectrometer,9.5 keV,NC-XRT,MD-CUH,self_seed,self_seed;machine_dev,False,https://www.google.com/calendar/event?eid=NTBsY2gyaW5mZWtxNGwyczdlYzl0a2dtczAgajk4ZTk3YzZnN2xnbm8zYWhybTM2MWcxZGNAZw
2026-05-07T16:30:00-07:00,2026-05-07T17:30:00-07:00,HXRSS Tuning,HXRSS Tuning,"10.68 GeV, +XRT Spectrometer",9.8 keV,NC-XRT,MD-CUH,self_seed,self_seed;machine_dev,False,https://www.google.com/calendar/event?eid=MjFvbDcwM3ZxZmV1MHI0M2FtbXFyZnQyaWsgajk4ZTk3YzZnN2xnbm8zYWhybTM2MWcxZGNAZw
